probe	type	RB_E_001	RB_E_002	RB_E_003	RB_E_004	RB_E_005	RB_E_006	RB_E_007	RB_E_008	RB_E_009	RB_E_011	RB_E_012	RB_E_013	RB_E_014	RB_E_015	RB_E_016	RB_E_017	RB_E_019	RB_E_020	RB_E_021	RB_E_022	RB_E_023	RB_E_025	RB_E_026	RB_E_027	RB_E_028	RB_E_029	RB_E_030	RB_E_030_IC	RB_E_032	RB_E_033	RB_E_034	RB_E_035	RB_E_036	RB_E_037	RB_E_040	RB_E_042	RB_E_044	RB_E_045	RB_E_046_IC	RB_E_048_IC	RB_E_049_IC	RB_E_050	RB_E_051	RB_E_052	RB_E_053	RB_E_054	RB_E_055	RB_E_056	RB_E_057	RB_E_058	RB_E_059	RB_E_060	RB_E_061	RB_E_063	RB_E_064	RB_E_065	RB_E_066	RB_E_067	RB_E_069_FR	RB_E_076	RB_E_077	RB_E_078	RB_E_079	RB_E_080	RB_E_081
cg00007226	II	24048.0	24319.0	22443.0	20398.0	20436.0	21964.0	22467.0	21116.0	22462.0	13276.0	16138.0	22849.0	15252.0	14925.0	14008.0	15313.0	14578.0	15257.0	15480.0	12874.0	11874.0	24925.0	23433.0	24035.0	23671.0	21836.0	12541.0	15343.0	25020.0	17397.0	22659.0	26669.0	24483.0	26653.0	13541.0	23233.0	12984.0	23615.0	17105.0	18803.0	18797.0	16504.0	16820.0	18320.0	15011.0	16168.0	22661.0	23096.0	25504.0	24387.0	20877.0	24772.0	22963.0	25868.0	21415.0	23296.0	25321.0	21053.0	24543.0	18521.0	20168.0	21486.0	21527.0	19813.0	21333.0
cg00007300	I	23960.0	22574.0	24517.0	21777.0	20052.0	21656.0	21486.0	9980.0	21923.0	11988.0	15656.0	21011.0	14972.0	12291.0	11967.0	15155.0	13459.0	12951.0	14444.0	10292.0	11598.0	22700.0	21586.0	22804.0	22791.0	20989.0	11844.0	13125.0	23493.0	14781.0	23474.0	22124.0	23160.0	25400.0	12870.0	20021.0	11454.0	23602.0	16473.0	9841.0	9634.0	14289.0	15983.0	16039.0	13419.0	14574.0	23210.0	21302.0	22308.0	21450.0	17703.0	22992.0	22702.0	25064.0	20035.0	21244.0	24039.0	19774.0	23721.0	16900.0	19979.0	20358.0	23107.0	18666.0	19540.0
cg00007540	II	1712.0	2214.0	3439.0	2050.0	2196.0	1745.0	6475.0	908.0	1645.0	1700.0	1735.0	1983.0	592.0	1372.0	1399.0	1575.0	1859.0	1568.0	1350.0	989.0	1438.0	2203.0	1889.0	2077.0	4135.0	2202.0	821.0	800.0	1903.0	1357.0	1956.0	2789.0	3444.0	2592.0	1183.0	3124.0	1341.0	2178.0	1491.0	511.0	590.0	1603.0	1615.0	2178.0	1227.0	1472.0	2983.0	4867.0	2418.0	5316.0	3188.0	2220.0	2978.0	1612.0	2029.0	1438.0	1797.0	3496.0	1750.0	3800.0	1317.0	1279.0	1204.0	850.0	1575.0
cg00008493	II	2085.0	2138.0	2987.0	1365.0	2089.0	3041.0	2626.0	3137.0	2169.0	1230.0	1842.0	1510.0	787.0	870.0	996.0	999.0	935.0	929.0	727.0	888.0	895.0	2021.0	1410.0	2093.0	1889.0	2313.0	904.0	1340.0	1435.0	889.0	1830.0	2420.0	1723.0	2045.0	920.0	2359.0	856.0	1671.0	1194.0	1840.0	1660.0	1183.0	1394.0	1665.0	922.0	973.0	2206.0	2904.0	2349.0	2644.0	2680.0	1896.0	2341.0	1031.0	2001.0	1612.0	2145.0	1917.0	2172.0	1047.0	1108.0	883.0	1937.0	763.0	1716.0
cg00008621	II	2491.0	3138.0	3585.0	1759.0	1376.0	1191.0	3260.0	9482.0	2901.0	1182.0	2143.0	4431.0	6791.0	3151.0	6577.0	7228.0	4879.0	5044.0	5231.0	3107.0	4916.0	6497.0	4081.0	5593.0	3442.0	2956.0	2723.0	3468.0	4704.0	4065.0	1935.0	1665.0	6692.0	7098.0	2598.0	8212.0	4715.0	3062.0	6193.0	1992.0	3721.0	7134.0	5312.0	4315.0	1593.0	4483.0	5241.0	9872.0	6210.0	6485.0	8284.0	1234.0	2587.0	1571.0	5537.0	3655.0	4526.0	2650.0	2581.0	883.0	1156.0	1472.0	1259.0	1013.0	1059.0
cg00009306	II	17348.0	17140.0	15939.0	13878.0	12766.0	11693.0	12949.0	18567.0	14527.0	12546.0	15091.0	16837.0	17028.0	14629.0	14212.0	15195.0	16900.0	14687.0	15189.0	12134.0	12546.0	12441.0	17409.0	18593.0	17965.0	17055.0	12219.0	15154.0	18811.0	14223.0	16906.0	16384.0	16279.0	22628.0	13200.0	18565.0	12083.0	19893.0	18067.0	10031.0	17141.0	16158.0	15583.0	17495.0	14233.0	15348.0	18606.0	19147.0	16913.0	18866.0	14757.0	16824.0	9809.0	10272.0	16146.0	17292.0	14767.0	12225.0	10021.0	9482.0	12322.0	10670.0	5824.0	11521.0	12437.0
cg00009349	II	2155.0	2108.0	1480.0	2428.0	2266.0	2532.0	2788.0	3184.0	1677.0	5099.0	1713.0	1965.0	1352.0	2036.0	1868.0	2510.0	1508.0	1540.0	1378.0	1597.0	1412.0	1814.0	1741.0	1688.0	3092.0	2872.0	1888.0	3758.0	1345.0	1606.0	1653.0	1784.0	2241.0	2347.0	1455.0	2707.0	1491.0	2418.0	2129.0	1876.0	3649.0	1952.0	2208.0	2294.0	1924.0	1720.0	4031.0	6848.0	3160.0	3537.0	4019.0	1685.0	1517.0	1694.0	1854.0	2034.0	1940.0	2032.0	1897.0	1814.0	1003.0	1182.0	1347.0	1527.0	1381.0
cg00009364	I	13068.0	14596.0	15805.0	14935.0	15663.0	17204.0	16672.0	12810.0	16708.0	11021.0	11445.0	12408.0	11640.0	8692.0	10129.0	11172.0	10598.0	10173.0	11877.0	8520.0	8847.0	14152.0	14068.0	15339.0	14736.0	16154.0	9017.0	11048.0	16561.0	14239.0	13585.0	16632.0	15840.0	16660.0	9615.0	15934.0	11019.0	15522.0	11633.0	13074.0	11352.0	9608.0	11080.0	11799.0	9425.0	10188.0	14838.0	15882.0	16192.0	18720.0	12421.0	16183.0	14440.0	16760.0	12915.0	12133.0	15191.0	14280.0	13971.0	12689.0	11979.0	12178.0	14234.0	12138.0	10231.0
cg00009407	II	18903.0	23074.0	21509.0	20800.0	21115.0	22673.0	22900.0	18837.0	24311.0	17010.0	18760.0	20524.0	19641.0	15988.0	15974.0	17253.0	18911.0	18376.0	21293.0	14341.0	13779.0	22890.0	21709.0	21868.0	20984.0	24999.0	15363.0	18172.0	22184.0	19673.0	22458.0	21337.0	20581.0	23556.0	14228.0	24660.0	14995.0	23669.0	22059.0	15260.0	13978.0	17015.0	18734.0	20281.0	17071.0	18024.0	19913.0	21757.0	22315.0	23369.0	19823.0	20983.0	22617.0	14233.0	21508.0	19781.0	23009.0	16756.0	21804.0	14829.0	14142.0	16391.0	17400.0	15231.0	15732.0
cg00010242	I	6182.0	5587.0	7105.0	4179.0	5694.0	5101.0	7633.0	11079.0	3206.0	5292.0	1442.0	3610.0	1408.0	883.0	2041.0	2160.0	1865.0	1953.0	1100.0	1360.0	1442.0	4502.0	3703.0	3865.0	7601.0	3838.0	1257.0	4782.0	3979.0	1378.0	3599.0	4909.0	4870.0	7292.0	1482.0	7293.0	1684.0	5825.0	4150.0	3948.0	6926.0	2653.0	3551.0	3033.0	1638.0	1397.0	6628.0	11154.0	7785.0	9422.0	7722.0	4974.0	4355.0	6020.0	4442.0	3731.0	4495.0	5804.0	3651.0	5939.0	3065.0	2282.0	2671.0	2397.0	2574.0
cg00011482	II	29370.0	25053.0	26593.0	22487.0	23520.0	24457.0	17996.0	18559.0	20875.0	18910.0	14771.0	21180.0	17886.0	18502.0	15823.0	20690.0	15953.0	18035.0	22662.0	15584.0	17625.0	25514.0	25617.0	23086.0	22356.0	7518.0	17030.0	19894.0	25540.0	26156.0	25447.0	22421.0	28890.0	32529.0	14913.0	16172.0	16474.0	22436.0	17447.0	12496.0	9757.0	19393.0	21331.0	21702.0	20119.0	21216.0	29867.0	28464.0	27194.0	30545.0	27215.0	17504.0	25992.0	29655.0	26049.0	27651.0	31610.0	26121.0	31096.0	22797.0	21553.0	20413.0	24252.0	15526.0	19114.0
cg00011861	II	25415.0	21050.0	27694.0	24580.0	21041.0	24944.0	27410.0	23393.0	21713.0	23290.0	18809.0	28521.0	12664.0	21981.0	16369.0	24178.0	18254.0	19774.0	21442.0	13554.0	20043.0	25095.0	24712.0	25667.0	31562.0	21972.0	17676.0	19130.0	23851.0	22405.0	22185.0	31621.0	28603.0	29918.0	19077.0	31895.0	17051.0	31823.0	25306.0	13857.0	19208.0	18603.0	24254.0	24132.0	19793.0	17967.0	29950.0	33662.0	29038.0	36163.0	28985.0	27329.0	26117.0	26384.0	26138.0	22600.0	26366.0	24455.0	26779.0	19699.0	16461.0	20006.0	17337.0	19742.0	16293.0
cg00012199	II	23075.0	22172.0	23157.0	20434.0	17648.0	18813.0	18966.0	9497.0	19359.0	10203.0	12518.0	19217.0	11687.0	11107.0	9693.0	10709.0	11565.0	11495.0	12618.0	9147.0	9827.0	21331.0	20434.0	21327.0	19540.0	19305.0	10417.0	10950.0	20110.0	12501.0	20001.0	22099.0	20051.0	24489.0	10403.0	21606.0	10386.0	20444.0	14048.0	6570.0	6615.0	13095.0	12813.0	14226.0	10954.0	12586.0	19938.0	20199.0	20886.0	21906.0	18394.0	22538.0	21562.0	18199.0	19299.0	18558.0	24102.0	17849.0	21120.0	15095.0	16323.0	17767.0	18659.0	14378.0	17878.0
cg00012992	I	22637.0	21356.0	25264.0	21489.0	23582.0	22209.0	21620.0	11383.0	20682.0	10961.0	13016.0	23889.0	12872.0	11368.0	11569.0	12405.0	12156.0	12098.0	12851.0	10151.0	9852.0	23812.0	22035.0	23015.0	20189.0	22359.0	9929.0	9903.0	22256.0	15024.0	21470.0	20944.0	20361.0	24597.0	11139.0	21118.0	11377.0	23102.0	13384.0	7846.0	6587.0	14009.0	13986.0	14872.0	12591.0	13015.0	21526.0	23090.0	22453.0	23772.0	21450.0	22201.0	22630.0	22848.0	20979.0	21836.0	23347.0	20427.0	21581.0	17267.0	17486.0	17835.0	17952.0	15785.0	19563.0
cg00015121	II	21594.0	16095.0	16459.0	17654.0	16537.0	16338.0	14724.0	12840.0	8824.0	18723.0	14245.0	19875.0	9034.0	16581.0	12243.0	16501.0	14749.0	12373.0	12134.0	10817.0	11479.0	14601.0	12823.0	13618.0	22442.0	7228.0	13874.0	17582.0	14647.0	18099.0	21001.0	18184.0	20476.0	18368.0	12635.0	17751.0	10914.0	20960.0	13664.0	12829.0	13391.0	16042.0	20790.0	16373.0	18631.0	12803.0	22698.0	17469.0	21593.0	22681.0	18132.0	23437.0	14226.0	16947.0	17037.0	14969.0	16694.0	14004.0	21520.0	12637.0	15010.0	10193.0	13853.0	18044.0	14965.0
cg00015639	II	29034.0	22928.0	23259.0	22246.0	22408.0	22850.0	19643.0	17743.0	23972.0	21109.0	22629.0	25762.0	25279.0	21435.0	20283.0	22244.0	22925.0	22626.0	24605.0	17881.0	18967.0	27434.0	26302.0	28105.0	26485.0	25193.0	18859.0	20131.0	25757.0	21309.0	25302.0	26487.0	25022.0	31103.0	19792.0	27553.0	18846.0	27880.0	22832.0	13069.0	12940.0	23271.0	23025.0	22621.0	22305.0	21638.0	26535.0	23039.0	25432.0	28682.0	22522.0	27753.0	12832.0	26074.0	19835.0	25480.0	22620.0	14441.0	19534.0	21504.0	23659.0	25112.0	21995.0	25013.0	24535.0
cg00016406	I	695.0	596.0	725.0	787.0	696.0	601.0	1017.0	2701.0	787.0	223.0	305.0	484.0	314.0	129.0	297.0	241.0	341.0	305.0	322.0	224.0	280.0	361.0	593.0	876.0	550.0	1054.0	501.0	733.0	812.0	306.0	687.0	761.0	440.0	957.0	336.0	1237.0	135.0	654.0	511.0	854.0	1182.0	614.0	640.0	539.0	221.0	261.0	1077.0	1603.0	634.0	1045.0	366.0	898.0	543.0	606.0	608.0	711.0	644.0	580.0	809.0	323.0	468.0	376.0	512.0	394.0	471.0
cg00017033	I	21549.0	25958.0	23380.0	23106.0	22623.0	23246.0	23271.0	21029.0	25048.0	12734.0	15072.0	23424.0	15332.0	13212.0	13079.0	14955.0	14138.0	14528.0	13848.0	11912.0	11460.0	24903.0	23917.0	23927.0	23919.0	26073.0	13231.0	14777.0	22387.0	16233.0	25547.0	25053.0	22437.0	23548.0	12065.0	25595.0	13142.0	26554.0	17900.0	11054.0	8668.0	14927.0	14898.0	17167.0	13602.0	14068.0	21326.0	25847.0	22703.0	24922.0	20696.0	23758.0	24315.0	22308.0	21231.0	22914.0	24801.0	20531.0	22240.0	17534.0	14751.0	16637.0	16055.0	17107.0	17973.0
cg00017429	II	1686.0	850.0	1551.0	985.0	495.0	799.0	3472.0	2637.0	557.0	1906.0	1370.0	1115.0	768.0	965.0	1361.0	1741.0	1054.0	984.0	1264.0	668.0	999.0	1669.0	1308.0	1650.0	3397.0	1333.0	960.0	1399.0	966.0	1178.0	695.0	1390.0	1698.0	1650.0	1044.0	2182.0	916.0	1249.0	2391.0	628.0	1398.0	2001.0	1318.0	1298.0	1186.0	1020.0	2044.0	5861.0	4760.0	3711.0	2379.0	690.0	962.0	1695.0	1541.0	1470.0	798.0	1985.0	1191.0	3650.0	551.0	357.0	423.0	638.0	889.0
cg00018845	II	30219.0	26633.0	28005.0	25404.0	24729.0	27156.0	25974.0	24632.0	26162.0	18075.0	19653.0	31677.0	19287.0	17314.0	17163.0	18530.0	17477.0	18900.0	22109.0	14482.0	15331.0	26461.0	26726.0	26414.0	27351.0	23538.0	15785.0	17414.0	27579.0	23639.0	27088.0	27239.0	27121.0	30476.0	16280.0	28804.0	18066.0	29633.0	23497.0	16490.0	16286.0	20850.0	21035.0	22067.0	15963.0	18869.0	27560.0	29382.0	28268.0	29010.0	25120.0	27312.0	26185.0	29839.0	25711.0	28488.0	30711.0	26030.0	29558.0	21651.0	22923.0	24515.0	24689.0	24602.0	24599.0
cg00018850	II	2972.0	1791.0	2217.0	1609.0	1455.0	3070.0	6854.0	790.0	1294.0	2091.0	2265.0	1987.0	592.0	3276.0	957.0	1358.0	612.0	934.0	411.0	684.0	785.0	1210.0	1080.0	2904.0	3860.0	921.0	825.0	2244.0	906.0	1072.0	2007.0	3055.0	4182.0	1503.0	613.0	2205.0	839.0	3857.0	530.0	449.0	577.0	1125.0	1991.0	1184.0	1233.0	851.0	3888.0	4256.0	3162.0	4483.0	3200.0	2051.0	1003.0	2053.0	1479.0	1235.0	1183.0	1619.0	5806.0	700.0	745.0	582.0	642.0	1541.0	624.0
cg00019511	II	3762.0	2650.0	4419.0	2805.0	2576.0	3932.0	8003.0	4888.0	3046.0	5834.0	1252.0	2004.0	1285.0	1339.0	1583.0	2971.0	1636.0	2213.0	1077.0	1609.0	2046.0	3217.0	1997.0	2232.0	6537.0	2642.0	1586.0	3850.0	2090.0	1965.0	2379.0	5334.0	3304.0	3428.0	1628.0	5049.0	1646.0	2882.0	4471.0	2620.0	3557.0	2164.0	3163.0	2505.0	1912.0	1717.0	7273.0	13347.0	6804.0	9289.0	7357.0	3050.0	3508.0	6043.0	3002.0	2467.0	2372.0	4118.0	3004.0	4915.0	1751.0	1296.0	1109.0	967.0	1300.0
cg00019654	I	9800.0	9240.0	7788.0	5818.0	6902.0	5985.0	8403.0	13192.0	4258.0	6908.0	7549.0	9155.0	3225.0	7964.0	4584.0	6848.0	6244.0	4497.0	1900.0	1699.0	5292.0	7516.0	7183.0	6011.0	8716.0	5415.0	3474.0	8067.0	5111.0	4009.0	6362.0	8050.0	9350.0	8749.0	4650.0	11223.0	3609.0	11393.0	7288.0	3336.0	7777.0	5012.0	8300.0	3909.0	4204.0	5746.0	10524.0	14092.0	9334.0	12470.0	11251.0	5706.0	4597.0	4959.0	8074.0	7451.0	4853.0	7055.0	3574.0	5051.0	2291.0	2106.0	2702.0	4049.0	2551.0
cg00021108	I	20628.0	19455.0	21333.0	20558.0	19147.0	20780.0	21558.0	18574.0	20731.0	11876.0	13713.0	19518.0	14235.0	13547.0	13076.0	13294.0	13922.0	13511.0	15246.0	12171.0	12009.0	20156.0	18307.0	21031.0	19099.0	18808.0	12436.0	13833.0	21710.0	17480.0	20415.0	23403.0	19308.0	21959.0	13000.0	19491.0	13104.0	13484.0	15491.0	11140.0	12605.0	15031.0	14675.0	16764.0	13730.0	15292.0	20086.0	21226.0	20004.0	20706.0	18837.0	19524.0	19200.0	22099.0	17488.0	18804.0	21291.0	18322.0	21879.0	15642.0	16443.0	16691.0	17297.0	14906.0	17282.0
cg00021325	II	27245.0	26015.0	27541.0	23168.0	22444.0	23693.0	25430.0	18366.0	22655.0	18196.0	20197.0	26354.0	20186.0	18202.0	17831.0	20874.0	18473.0	19866.0	21651.0	15726.0	16906.0	28324.0	26761.0	25904.0	25673.0	23256.0	17453.0	17238.0	26603.0	24098.0	25557.0	27939.0	26629.0	20419.0	19627.0	27735.0	17820.0	30111.0	22066.0	11642.0	10965.0	20229.0	22081.0	23215.0	19633.0	12545.0	27433.0	24268.0	26654.0	28326.0	23957.0	26539.0	26180.0	26790.0	24301.0	25345.0	29640.0	23942.0	19492.0	20025.0	21980.0	19209.0	23500.0	23061.0	22823.0
cg00025138	I	10980.0	11659.0	13208.0	12078.0	12492.0	13705.0	14937.0	8077.0	13349.0	9460.0	9651.0	10162.0	9523.0	6979.0	7673.0	9081.0	8377.0	8504.0	8954.0	6304.0	7053.0	10983.0	11528.0	12971.0	12631.0	13484.0	7217.0	8763.0	13350.0	9967.0	9999.0	11656.0	12587.0	12126.0	8440.0	13439.0	9305.0	12793.0	8458.0	9691.0	6308.0	7472.0	8553.0	8647.0	7766.0	8796.0	11362.0	12098.0	12176.0	14612.0	10635.0	12266.0	11129.0	13339.0	10969.0	10188.0	10491.0	11486.0	11540.0	10023.0	9767.0	10237.0	11356.0	9616.0	8521.0
cg00029826	II	4070.0	5394.0	3728.0	4256.0	3949.0	2901.0	3470.0	13941.0	4405.0	5962.0	7197.0	5796.0	6562.0	7358.0	6174.0	7732.0	8640.0	7428.0	5809.0	4913.0	4955.0	6992.0	5513.0	6142.0	5022.0	7022.0	4555.0	7289.0	4714.0	4704.0	5832.0	3432.0	5688.0	8221.0	4762.0	8129.0	5494.0	9454.0	9544.0	5174.0	6773.0	6901.0	7421.0	7866.0	6507.0	7158.0	5304.0	9948.0	4499.0	6338.0	5397.0	2727.0	5661.0	927.0	6672.0	4510.0	4328.0	4380.0	6672.0	1555.0	1309.0	1584.0	966.0	2130.0	1342.0
cg00034769	II	25611.0	17170.0	26802.0	13987.0	14706.0	20718.0	26530.0	19459.0	18596.0	17202.0	9187.0	25791.0	10258.0	10965.0	12900.0	15755.0	11641.0	12608.0	16394.0	9655.0	12893.0	19809.0	19442.0	15346.0	27271.0	21513.0	12392.0	18372.0	20336.0	22817.0	14473.0	23068.0	27130.0	22256.0	10730.0	26239.0	8671.0	27498.0	23148.0	6171.0	12906.0	11983.0	18794.0	13025.0	11767.0	11484.0	27009.0	31665.0	26904.0	30465.0	25264.0	14290.0	24426.0	26433.0	23494.0	21668.0	25551.0	21540.0	21563.0	17061.0	13447.0	12268.0	10532.0	17257.0	11268.0
cg00061086	II	24844.0	28041.0	26172.0	23334.0	23603.0	25593.0	26247.0	21338.0	26605.0	18247.0	20004.0	24063.0	20074.0	18229.0	17584.0	18379.0	18924.0	20200.0	20974.0	15748.0	16262.0	26483.0	24243.0	27467.0	23095.0	27559.0	16599.0	19522.0	27129.0	21082.0	25771.0	26328.0	27711.0	26447.0	17841.0	28740.0	17196.0	29290.0	23426.0	14503.0	16178.0	19600.0	19578.0	22092.0	18659.0	19333.0	23858.0	29318.0	25820.0	27267.0	23673.0	25693.0	24217.0	22606.0	21426.0	24905.0	26656.0	21173.0	26477.0	18676.0	20783.0	19742.0	23462.0	20748.0	20948.0
cg00062367	II	4669.0	3099.0	4580.0	1461.0	3781.0	2719.0	9568.0	1649.0	1583.0	4301.0	1734.0	2371.0	1505.0	1208.0	1550.0	2332.0	1717.0	1683.0	971.0	912.0	1418.0	2912.0	2436.0	1598.0	6512.0	2054.0	1696.0	2708.0	2502.0	1746.0	2622.0	2121.0	5316.0	3355.0	1171.0	3644.0	1317.0	2717.0	2001.0	1147.0	1565.0	2036.0	1969.0	2109.0	1315.0	1826.0	5352.0	7244.0	9701.0	9805.0	8493.0	6373.0	2697.0	4308.0	2640.0	2448.0	1980.0	4737.0	4417.0	2690.0	2465.0	1696.0	2005.0	1845.0	2275.0
cg00069242	II	15840.0	10862.0	15655.0	3321.0	3692.0	3836.0	22223.0	8282.0	5736.0	5816.0	4171.0	3373.0	7913.0	1349.0	8023.0	3242.0	9203.0	6215.0	16839.0	9929.0	1878.0	12066.0	21385.0	6495.0	5702.0	3535.0	6899.0	3762.0	20906.0	17578.0	4413.0	14194.0	4507.0	12017.0	5280.0	4694.0	11097.0	4443.0	11034.0	3060.0	3992.0	13369.0	2452.0	8156.0	2122.0	8269.0	22179.0	23742.0	24158.0	24819.0	18915.0	2750.0	20758.0	24518.0	19522.0	13856.0	26195.0	21396.0	25149.0	2251.0	8286.0	11884.0	18061.0	3598.0	20775.0
cg00071442	II	26342.0	27415.0	25361.0	25106.0	23051.0	26063.0	26336.0	25683.0	24870.0	18778.0	20504.0	27341.0	21474.0	19011.0	18912.0	18818.0	19643.0	21250.0	22370.0	16341.0	16526.0	30045.0	27193.0	28025.0	27114.0	28362.0	17303.0	18835.0	28332.0	22114.0	26752.0	27505.0	27734.0	30130.0	17186.0	29623.0	17578.0	29647.0	23186.0	16278.0	19893.0	21407.0	21458.0	23109.0	19750.0	19628.0	24938.0	28602.0	27280.0	30888.0	22630.0	28114.0	26277.0	24060.0	24099.0	25658.0	31230.0	21345.0	26526.0	20252.0	19345.0	20636.0	20867.0	19821.0	19111.0
cg00074244	II	27539.0	27807.0	27515.0	24964.0	28003.0	26374.0	29396.0	25815.0	27328.0	19452.0	21998.0	30191.0	22889.0	20865.0	19587.0	20993.0	20773.0	20867.0	24899.0	17283.0	17997.0	31217.0	28658.0	29533.0	31565.0	28024.0	19419.0	20879.0	30070.0	24832.0	29768.0	30287.0	30009.0	31787.0	18235.0	29800.0	19932.0	33336.0	24661.0	16646.0	16697.0	22512.0	23612.0	24752.0	21608.0	21663.0	29723.0	28544.0	29906.0	29256.0	25395.0	29623.0	27764.0	29178.0	24709.0	27464.0	31542.0	23393.0	29942.0	20520.0	21162.0	21896.0	23513.0	23967.0	22934.0
cg00078746	II	3877.0	3991.0	5278.0	4228.0	2951.0	3635.0	6015.0	3479.0	3721.0	3159.0	3004.0	4138.0	2801.0	2207.0	2594.0	3202.0	2617.0	2517.0	2929.0	2462.0	2579.0	3453.0	3542.0	3213.0	3506.0	2812.0	2514.0	3600.0	3018.0	3996.0	4628.0	4411.0	3634.0	3710.0	2538.0	4235.0	2438.0	3581.0	3365.0	4109.0	3943.0	3461.0	3630.0	4017.0	2599.0	2462.0	4510.0	4188.0	5344.0	4727.0	4157.0	3459.0	4544.0	3520.0	3994.0	4703.0	4013.0	3256.0	3846.0	3883.0	3610.0	3260.0	2719.0	2622.0	3417.0
cg00080706	II	5040.0	2860.0	4066.0	3198.0	3460.0	3706.0	3135.0	1604.0	2228.0	1411.0	2101.0	3711.0	1802.0	1917.0	1625.0	2435.0	1920.0	1769.0	1756.0	1498.0	1767.0	3887.0	2441.0	3867.0	3708.0	3293.0	1650.0	1725.0	3896.0	2043.0	3303.0	3354.0	3700.0	4267.0	2074.0	5057.0	1877.0	3476.0	1995.0	1039.0	840.0	2731.0	2422.0	2174.0	1752.0	1940.0	3639.0	3306.0	3803.0	4771.0	3307.0	3433.0	2785.0	3799.0	3101.0	3264.0	4765.0	5027.0	4576.0	2945.0	3678.0	3435.0	2892.0	2440.0	3248.0
cg00090767	II	23420.0	23889.0	23118.0	22544.0	24673.0	23857.0	21363.0	23604.0	24429.0	11528.0	12021.0	24968.0	12399.0	12017.0	11060.0	12550.0	12527.0	12344.0	13068.0	10390.0	10185.0	26510.0	26309.0	25076.0	25244.0	25289.0	9800.0	15284.0	25364.0	13927.0	25153.0	25512.0	24587.0	25782.0	10299.0	24484.0	10995.0	27500.0	17341.0	14951.0	12674.0	14229.0	13488.0	14879.0	12107.0	13566.0	23924.0	25398.0	26598.0	24225.0	22341.0	25826.0	23974.0	25771.0	20347.0	22779.0	25525.0	19895.0	25021.0	16668.0	18864.0	20037.0	19928.0	20366.0	18635.0
cg00096742	II	1676.0	673.0	1927.0	1028.0	1309.0	1259.0	2546.0	1126.0	744.0	3681.0	732.0	857.0	815.0	681.0	551.0	1184.0	945.0	699.0	463.0	665.0	859.0	1282.0	1065.0	1019.0	3276.0	965.0	972.0	1252.0	676.0	416.0	828.0	1899.0	2163.0	1330.0	674.0	990.0	782.0	1939.0	794.0	750.0	727.0	883.0	3463.0	829.0	754.0	876.0	2799.0	4339.0	2961.0	3621.0	2452.0	1052.0	772.0	2210.0	1008.0	996.0	967.0	1425.0	755.0	1770.0	1285.0	718.0	517.0	387.0	597.0
cg00103685	II	10898.0	12124.0	12611.0	10654.0	10448.0	10999.0	12737.0	4940.0	11876.0	13198.0	15102.0	11634.0	14990.0	13828.0	13191.0	14174.0	14843.0	13933.0	15801.0	11993.0	11660.0	11099.0	11171.0	10882.0	10532.0	11805.0	11813.0	15826.0	11209.0	15923.0	12838.0	11523.0	10897.0	12846.0	13181.0	12037.0	13392.0	13834.0	17169.0	9134.0	8998.0	15879.0	16322.0	17505.0	14654.0	15519.0	6478.0	9339.0	11331.0	13261.0	10618.0	11392.0	12187.0	12599.0	10308.0	11992.0	12395.0	9339.0	12110.0	8821.0	9041.0	8399.0	9609.0	9803.0	10746.0
cg00105253	II	27624.0	25554.0	27052.0	24353.0	21616.0	22742.0	24800.0	14189.0	22942.0	15074.0	18152.0	26749.0	17489.0	16229.0	15560.0	15013.0	17295.0	17004.0	18657.0	14440.0	14601.0	26769.0	25691.0	23321.0	24868.0	25265.0	14919.0	14946.0	25388.0	18979.0	28047.0	29308.0	26601.0	27596.0	16822.0	24408.0	16575.0	26644.0	19257.0	11796.0	8787.0	20173.0	20408.0	19416.0	16243.0	17632.0	25104.0	24248.0	25541.0	28072.0	24214.0	26857.0	23326.0	30658.0	21532.0	22854.0	26710.0	22037.0	28755.0	20776.0	23504.0	26072.0	25948.0	24017.0	23987.0
cg00107187	II	34354.0	32976.0	33826.0	31798.0	32838.0	31543.0	33660.0	31857.0	34549.0	20615.0	23292.0	33746.0	24495.0	20921.0	21210.0	20964.0	21622.0	24051.0	26599.0	19593.0	19658.0	35441.0	35453.0	31373.0	34254.0	33789.0	19782.0	20501.0	36072.0	28325.0	35357.0	35527.0	33835.0	38109.0	22293.0	33768.0	20051.0	36047.0	24886.0	21852.0	19195.0	24673.0	24365.0	27270.0	21844.0	23697.0	33411.0	33115.0	32745.0	34746.0	30270.0	34113.0	31120.0	33084.0	29872.0	32779.0	36526.0	29661.0	36748.0	26590.0	27957.0	29974.0	30236.0	30125.0	28611.0
cg00107772	II	20996.0	21696.0	20963.0	18772.0	19074.0	17861.0	20624.0	15419.0	16686.0	16961.0	17516.0	21419.0	19762.0	17353.0	17346.0	16478.0	18696.0	16713.0	12260.0	15424.0	12476.0	22944.0	19834.0	17256.0	17720.0	18214.0	13940.0	19324.0	17953.0	20505.0	22052.0	22853.0	21629.0	22982.0	15218.0	23787.0	17899.0	22125.0	19699.0	14610.0	11913.0	17881.0	19204.0	20522.0	16891.0	17019.0	15855.0	13932.0	21757.0	21524.0	21043.0	20351.0	17706.0	21434.0	18729.0	21303.0	18895.0	19413.0	22563.0	17817.0	15756.0	18707.0	19481.0	19522.0	18810.0
